,14,21,28,35,42,49,56,63,70,77,84,91,98,105,112,119,126,133,140,147,154,161,168,175,182,189,196,203,210,217,224,231,238,245,252,259,266,273,280,287,294,301,308,315,322,329,336,343,350,357,364,371,378,385,392,399,406,413,420,427,434,441,448,455
14,0.0015038598255448,0.0013979172858539,0.0012820552814678,0.0012688171010134,0.0014627241800303,0.0017990640323625,0.0021019867045934,0.0022297093296584,0.0021370151453537,0.0018959436498819,0.0016954426643908,0.0017614589057383,0.0020920262402707,0.0024551690649859,0.0026477910306194,0.0026023137498597,0.0024164307366979,0.0023518274163932,0.0026624633178742,0.0033186715633491,0.0041196871144657,0.0049062582919487,0.0055937207274832,0.0061508636652699,0.0065835696779097,0.0069112363300334,0.0071488415407013,0.007293853688748,0.0073336076951309,0.007254016727593,0.0070527470290987,0.0067394841675817,0.0063362599368251,0.0058691876343326,0.005364389231314,0.0048414424709345,0.0043108689601647,0.0037748018192743,0.0032314508516913,0.0026923176920907,0.0022031740957599,0.0018793014801713,0.0018795783143248,0.0022370583776519,0.0028147324557704,0.0034697497845939,0.0041109016257405,0.0046807177171081,0.005150907815263,0.0055176674608212,0.0057963978668427,0.0060126069385945,0.0061913429597208,0.0063549935968022,0.0065150206229212,0.0066682197630534,0.0067926435450467,0.0068564192948856,0.0068323869988261,0.0067060987910224,0.0064793058962107,0.0061650827918538,0.0057904879723618,0.0053968406254651
21,0.0014375918279607,0.0013461333882994,0.0012995629217153,0.0014228721745022,0.001713477477058,0.0020263656375336,0.0022066388125163,0.0021793733668452,0.001990952703346,0.0018180589493999,0.0018764238319239,0.0021853925696173,0.0025443406118238,0.002749201655968,0.0026989665145238,0.0024437218063818,0.0022257928901547,0.0023899395666462,0.0029984946705596,0.0038207904897088,0.0046662281926714,0.0054438217263055,0.00612011439745,0.0066851773356423,0.0071373743942981,0.0074745105772143,0.0076989157135259,0.0078200642799388,0.0078589864937705,0.0078390659703893,0.007777733935767,0.0076733046603565,0.0075046861325226,0.0072362261840165,0.0068341973862712,0.0062800256348186,0.0055783914069477,0.0047548288677138,0.0038462749200368,0.0028963706471349,0.0019632553493874,0.0012096697361358,0.0011630979996062,0.0018886348296668,0.0028328466318653,0.0037993814115541,0.0047179846736799,0.0055448003488751,0.0062544478915316,0.0068375390006057,0.0072965860024139,0.0076402507801994,0.0078771238318211,0.0080186220029798,0.0080744299014534,0.0080510233176965,0.0079457702312984,0.0077519408035688,0.007469106290957,0.0071089743569394,0.006697339840383,0.0062660603058072,0.0058530308212624,0.0054989832827872
28,0.0013277270803028,0.0013433554813639,0.0014631508334518,0.0017047610869758,0.0019785581848895,0.0021644192146707,0.0021861868334386,0.0020701384127315,0.0019639626803573,0.0020482915257855,0.002338659849461,0.002675362367265,0.0028825519450241,0.0028551499948589,0.0026028966463293,0.0023047080127237,0.0022966029749643,0.0027598221391117,0.0035148822538267,0.0043489727009158,0.0051650735452406,0.0059329987368338,0.0066385195857025,0.0072561335903696,0.0077537239889584,0.0081108636600257,0.0083418064137215,0.008494404782266,0.0086305852454495,0.0087876845376848,0.0089553127056323,0.0090728683340147,0.0090555243744347,0.0088227288508223,0.0083252508591396,0.0075568909479678,0.0065547897571452,0.0053853716962392,0.0041240875939609,0.0028385515880256,0.0015917399394615,0.0006596602660883,0.0012860327267435,0.0024696354764297,0.0036913109820794,0.0048824650823236,0.005998335646348,0.0069958745229214,0.0078425141048775,0.0085186118786031,0.0090162164076838,0.0093358712122611,0.0094831130107316,0.0094729485384363,0.0093257846964149,0.0090657658108864,0.0087121870424467,0.0082824006896996,0.0077992816068647,0.0072957021521383,0.0068135953971288,0.0063910137599701,0.0060579984582831,0.0058318624448193
35,0.0013881009338076,0.0015848972740284,0.0018277006558559,0.0020570398981104,0.0022035986829346,0.0022285739573353,0.002165366124881,0.0021391931954268,0.0022783383979909,0.0025685156636644,0.0028733051156403,0.0030575550034217,0.0030416379771885,0.0028289250151086,0.0025430331708156,0.0024348902256941,0.0027060776155436,0.0032895573304385,0.0040128302534831,0.0047851832095203,0.0055869903284162,0.0064057845631796,0.0072002607625894,0.0079019971920592,0.0084520747987218,0.0088378387936973,0.0091118166216099,0.0093651371961244,0.009673454991798,0.0100409085967102,0.0103933408660059,0.0106100706536922,0.0105729757105551,0.010198876829325,0.0094596747755537,0.0083842065006799,0.0070497943405591,0.0055595811618433,0.0040168449130143,0.0025064586968032,0.0011363489281763,0.0008668860614467,0.0020840568612081,0.003452427650491,0.0048264205719102,0.0061563512455282,0.007390991489057,0.0084770332016099,0.0093722332621363,0.0100491539552426,0.0104953808827954,0.0107112165352241,0.0107075031754935,0.0105101851147218,0.0101558589579197,0.0096887708527525,0.0091494914746618,0.0085757748008653,0.0080072265251502,0.0074875623134589,0.0070587726401545,0.006744009239802,0.0065446290723026,0.0064442515124293
42,0.001809384259956,0.0020982451179921,0.0023156603174001,0.00241505037148,0.0023979342838386,0.0023330894777831,0.0023504471968701,0.0025439431919769,0.0028565999204576,0.0031440531411364,0.0032931402672858,0.0032619192836256,0.0030794033036953,0.0028530471988501,0.0027502948138501,0.0028946158264323,0.0032626631948622,0.0037671789821231,0.0043762400292123,0.0051095239613988,0.0059723042669752,0.0069107692814435,0.0078238339001415,0.0086060261622731,0.0092006450934768,0.0096299488650027,0.0099895038039744,0.0103874649337024,0.0108698144142735,0.0113793000763875,0.0117859603352626,0.0119433484164393,0.0117388763003513,0.01111603305869,0.0100837212971939,0.0087087873412836,0.0071011943332536,0.0053862500479439,0.0036771916409706,0.0020633307289817,0.000783722059106,0.0013809837450063,0.0027932657247497,0.0042697934913004,0.005744055226775,0.007162759415581,0.0084645067816136,0.0095871227081585,0.0104827486369277,0.0111214387174264,0.0114920647479839,0.011599894496723,0.0114654445248446,0.0111284113578667,0.0106423268855256,0.0100691323132514,0.0094646427171837,0.0088770262337294,0.0083487404752441,0.0079165264309799,0.007603353759821,0.0074046076174668,0.0072947780380017,0.0072415543107127
49,0.0024960708399353,0.0027440352800616,0.0028310174899449,0.0027656338531355,0.0026439408857375,0.0026264478241537,0.0028203276103734,0.0031534151972516,0.0034494973760617,0.0035814803138843,0.0035244478114165,0.0033452965666398,0.0031709703579811,0.0031304683028922,0.0032604676814625,0.0034899992000418,0.0037526413807611,0.0040843032162163,0.0046008900091051,0.005379778102008,0.0063771919259045,0.0074575784971043,0.0084706301843098,0.0093086185050772,0.009946238182285,0.0104461255789401,0.0109231703543331,0.011462768309491,0.0120560940300358,0.0125947807522535,0.0129285201232439,0.0129227031396689,0.012496781113772,0.0116335856492191,0.0103790972812132,0.0088285593047068,0.0071084052659911,0.0053484352537109,0.0036596401084849,0.0021492189481925,0.0012006586922084,0.0018055914649427,0.0031578809103942,0.0046567886890574,0.0061800504193052,0.0076489559093738,0.0089887972430374,0.0101314440801147,0.0110278442295673,0.0116495651780819,0.0119892787569531,0.0120581510908109,0.0118856011065035,0.0115224263351948,0.011033531143368,0.010488978460936,0.0099462917182624,0.0094478595256267,0.0090231668964854,0.0086906700522708,0.0084532012398452,0.0082909066147468,0.0081737407902172,0.0080762799864627
56,0.0032549294435149,0.0033902415937888,0.0033269280051603,0.0031497201943582,0.003032505100996,0.0031316787703386,0.0034236108009807,0.0037249188114674,0.0038679789609251,0.0038072168308096,0.003623273786182,0.0034740731054727,0.0034919152020772,0.003671720724449,0.0038828356530697,0.0040098248277519,0.004072289291398,0.0042516339136452,0.0047682639907884,0.0056718430326228,0.0068168273358033,0.0080035971006817,0.0090772379516955,0.0099600882166339,0.0106640518702221,0.0112703903582098,0.0118765964587456,0.0125210172945862,0.0131494004044246,0.0136378694566864,0.0138538962042551,0.0137002891074867,0.0131383260560133,0.012185683722206,0.0109092977357386,0.0094086697807391,0.0077985530749323,0.00618613655289,0.0046564155160837,0.003290869621908,0.0022888481683595,0.0021879052448836,0.0031209487624024,0.0045139093659493,0.0060386643537921,0.0075442628368285,0.0089328935466979,0.0101308037460913,0.0110891280882408,0.0117805101206512,0.0121981857849565,0.0123539191110642,0.0122787436390972,0.0120251813207958,0.011657451405923,0.0112392920478624,0.0108161191485496,0.010415434994374,0.0100533212726934,0.0097395630010942,0.009474909020413,0.0092454615339322,0.0090341151408008,0.0088324161516997
63,0.0039440103380661,0.0039631938831954,0.0038052741856764,0.0036123745775981,0.0035587288389088,0.0037076565463504,0.0039414705871178,0.0040831777844025,0.0040444468604246,0.0038811358785825,0.0037535811712188,0.0038076674231293,0.0040378126998504,0.0042934572359046,0.0044140458868614,0.0043524628383555,0.0042419327228853,0.0043736427380471,0.0049809923275243,0.0060147368879408,0.007253075447968,0.0084931340107275,0.0096126443478283,0.0105686789654485,0.011388342306197,0.0121368062609577,0.012870432236896,0.0135878761983631,0.0142237933910282,0.0146769080451636,0.0148562523073913,0.0147060859677589,0.0142150092518353,0.013405924202642,0.0123271119052632,0.0110401980088278,0.0096121939519898,0.0081051258991554,0.0065696799059901,0.0050555220261038,0.0036593889296735,0.0026876967875938,0.002763556130119,0.0038687532775881,0.0053812925440247,0.0069673176516936,0.0084795419678091,0.0098326229565591,0.0109731921920452,0.0118676739092282,0.0125000648438443,0.0128719620651977,0.0130050507394672,0.0129428496828064,0.0127391106772768,0.0124448605448174,0.0120937963656808,0.0117068323567181,0.0113014292359705,0.0108961260164399,0.0105058338121135,0.0101341401104606,0.0097822611008377,0.0094585704395014
70,0.00448134108616,0.0044401094913506,0.0042800890921469,0.0041348024066577,0.0041018864640742,0.00416498318904,0.0042169460089017,0.0041717692382056,0.0040500425953439,0.0039769100560368,0.0040756785433423,0.0043418055275716,0.004639226240885,0.0048082367323228,0.0047616153015268,0.0045488410176391,0.0043862599232101,0.004581197420411,0.0052839393091053,0.0063716297646987,0.007632718352039,0.0089083500807871,0.0101107480647606,0.0112058236730887,0.0122005888675372,0.0131208742224838,0.0139871836143332,0.0147891036564551,0.0154848735070227,0.0160146343629822,0.0163245201620018,0.0163745764521476,0.0161406420394128,0.0156070905662365,0.0147688116556878,0.0136351211795609,0.0122363172921046,0.0106218227261164,0.0088515984199838,0.0069902991196333,0.0051140802825971,0.0033779375995626,0.0023099030785077,0.0028615189574999,0.0044369026811274,0.0062360802142028,0.0080105589885812,0.0096563397557296,0.0111086316540201,0.0123185318821627,0.0132518096527784,0.0138931449539566,0.014250717818344,0.0143577190227104,0.0142597182095306,0.0140019710060052,0.0136178384608552,0.0131352668976497,0.0125860513849491,0.0120076330822846,0.0114353448336837,0.0108921708114984,0.0103957542395596,0.0099663817553807
