,training_loss_list,validation_loss_list,training_accuracy_list,validation_accuracy_list,duration_list,accuracy_list,confusion_matrix_list,N_LAYERS_list,N_DENSE_UNITS_list
0,"[1.172642707824707, 0.4702843129634857, 0.32227930426597595, 0.2211153358221054, 0.20604944229125977, 0.1940005123615265, 0.13222329318523407, 0.13258598744869232, 0.12345551699399948, 0.13958832621574402, 0.108430877327919, 0.09096679836511612, 0.09433600306510925, 0.0834161639213562, 0.10206342488527298, 0.12078029662370682, 0.12218538671731949, 0.13801589608192444, 0.09640952944755554, 0.1232142448425293, 0.08557183295488358, 0.06372147053480148, 0.0702030286192894, 0.07995162904262543, 0.09247490763664246, 0.12637118995189667, 0.06307841092348099, 0.09410497546195984, 0.14679975807666779, 0.1382402628660202, 0.06625010073184967, 0.06543987989425659, 0.06045030057430267, 0.0559610016644001, 0.08970366418361664, 0.044150181114673615, 0.034437961876392365, 0.0215892493724823, 0.07611793279647827, 0.03500945121049881, 0.0742671936750412, 0.04133981093764305, 0.03283720090985298, 0.06262607872486115, 0.04221004992723465, 0.04717950150370598, 0.049429476261138916, 0.028610875830054283, 0.32438722252845764, 0.1864345818758011, 0.0962391272187233, 0.07298944890499115, 0.0456724539399147, 0.035122793167829514, 0.06132109463214874, 0.02158423140645027, 0.037202171981334686, 0.015591524541378021, 0.03981197625398636, 0.033982425928115845, 0.013803809881210327, 0.026882903650403023, 0.020592302083969116, 0.09820543974637985, 0.036025337874889374, 0.08932055532932281, 0.04914725944399834]","[0.4583078920841217, 0.31410810351371765, 0.27484121918678284, 0.2418638914823532, 0.7898983955383301, 0.20341147482395172, 0.18341587483882904, 0.19811493158340454, 0.19242416322231293, 0.15335482358932495, 0.2040262073278427, 0.21062615513801575, 0.13100576400756836, 0.32768547534942627, 0.1781989187002182, 0.11669033020734787, 0.4524945914745331, 0.1907680183649063, 0.2038031667470932, 0.15003812313079834, 0.2783074378967285, 0.16109982132911682, 0.16460375487804413, 0.17158865928649902, 0.2761363089084625, 0.1209920272231102, 0.29553887248039246, 0.14623427391052246, 0.15913331508636475, 0.1831260472536087, 0.2933668792247772, 0.11497080326080322, 0.23109440505504608, 0.16378480195999146, 0.1570751816034317, 0.12991201877593994, 0.1556287407875061, 0.15118469297885895, 0.2507173418998718, 0.22903412580490112, 0.22035744786262512, 0.14655838906764984, 0.17269545793533325, 0.210041344165802, 0.09790321439504623, 0.12961792945861816, 0.1523081511259079, 0.23353786766529083, 0.18431058526039124, 0.21563473343849182, 0.25642505288124084, 0.1927751749753952, 0.16470162570476532, 0.19018778204917908, 0.19643233716487885, 0.16383005678653717, 0.1398051530122757, 0.1600082665681839, 0.15599462389945984, 0.12113600224256516, 0.1864662766456604, 0.1437007635831833, 0.0936807319521904, 0.23945282399654388, 0.32639870047569275, 0.19757452607154846, 0.18284709751605988]","[0.5537720918655396, 0.8394863605499268, 0.8860353231430054, 0.9197431802749634, 0.9261637330055237, 0.9357945322990417, 0.9502407908439636, 0.9357945322990417, 0.966292142868042, 0.9438202381134033, 0.9550561904907227, 0.9598715901374817, 0.966292142868042, 0.9695023894309998, 0.9630818367004395, 0.961476743221283, 0.9486356377601624, 0.9518458843231201, 0.9646869897842407, 0.961476743221283, 0.966292142868042, 0.9791332483291626, 0.9775280952453613, 0.9727126955986023, 0.9727126955986023, 0.9550561904907227, 0.9775280952453613, 0.9646869897842407, 0.9502407908439636, 0.9598715901374817, 0.9759229421615601, 0.9759229421615601, 0.9823434948921204, 0.9823434948921204, 0.9743177890777588, 0.9807383418083191, 0.9839486479759216, 0.9935794472694397, 0.9695023894309998, 0.9903692007064819, 0.9727126955986023, 0.9759229421615601, 0.9807383418083191, 0.9839486479759216, 0.9839486479759216, 0.9839486479759216, 0.9759229421615601, 0.9903692007064819, 0.9197431802749634, 0.9406099319458008, 0.9678972959518433, 0.9743177890777588, 0.9839486479759216, 0.9807383418083191, 0.9807383418083191, 0.9903692007064819, 0.9887640476226807, 0.9935794472694397, 0.9855538010597229, 0.9823434948921204, 0.995184600353241, 0.9871588945388794, 0.9903692007064819, 0.971107542514801, 0.9791332483291626, 0.9727126955986023, 0.9791332483291626]","[0.8445512652397156, 0.9038461446762085, 0.9102563858032227, 0.9294871687889099, 0.7435897588729858, 0.932692289352417, 0.9358974099159241, 0.9503205418586731, 0.9310897588729858, 0.9439102411270142, 0.9358974099159241, 0.9455128312110901, 0.9519230723381042, 0.9230769276618958, 0.9375, 0.9647436141967773, 0.9038461446762085, 0.9342948794364929, 0.9535256624221802, 0.9471153616905212, 0.9262820482254028, 0.9599359035491943, 0.9599359035491943, 0.9599359035491943, 0.9278846383094788, 0.9679487347602844, 0.9391025900840759, 0.9599359035491943, 0.9583333134651184, 0.932692289352417, 0.9471153616905212, 0.9695512652397156, 0.9391025900840759, 0.9615384340286255, 0.9583333134651184, 0.9679487347602844, 0.9743589758872986, 0.9663461446762085, 0.9615384340286255, 0.9519230723381042, 0.9487179517745972, 0.9647436141967773, 0.9583333134651184, 0.9503205418586731, 0.9663461446762085, 0.9695512652397156, 0.9663461446762085, 0.9679487347602844, 0.9407051205635071, 0.9487179517745972, 0.9375, 0.9599359035491943, 0.9503205418586731, 0.9631410241127014, 0.9487179517745972, 0.9631410241127014, 0.9711538553237915, 0.9551281929016113, 0.9615384340286255, 0.9679487347602844, 0.9695512652397156, 0.9711538553237915, 0.9695512652397156, 0.9439102411270142, 0.9487179517745972, 0.9455128312110901, 0.9679487347602844]",36.871581077575684,0.9783653846153846,"[[150   3   0   0   0   0]
 [  7 154   1   0   0   0]
 [  0   3 149   0   0   0]
 [  0   0   0 117   2   0]
 [  0   0   0   1 120   0]
 [  0   0   0   0   1 124]]",1,128
1,"[1.522388219833374, 0.6435502171516418, 0.3526272177696228, 0.2216189205646515, 0.18079769611358643, 0.19299037754535675, 0.23311959207057953, 0.16701631247997284, 0.17892546951770782, 0.14162376523017883, 0.14066021144390106, 0.1410658061504364, 0.12076766788959503, 0.16281764209270477, 0.08177956193685532, 0.0849684476852417, 0.10409151762723923, 0.09640855342149734, 0.0857883170247078, 0.07704033702611923, 0.07386022806167603, 0.0534663200378418, 0.05923375487327576, 0.11198657751083374, 0.1140798032283783, 0.0936427116394043, 0.08129455149173737, 0.0891520082950592, 0.09513989090919495, 0.14603649079799652, 0.19816924631595612, 0.12494402378797531, 0.04962047189474106, 0.08909273892641068, 0.0497494600713253, 0.05004138499498367, 0.05106131359934807, 0.14316685497760773, 0.06611616909503937, 0.07067049294710159, 0.05573681741952896, 0.05936747044324875, 0.0598377101123333, 0.0504903607070446, 0.03440652787685394, 0.05607416853308678, 0.07242178916931152, 0.2865583896636963, 0.16295990347862244, 0.0978558138012886, 0.04602959007024765, 0.011766180396080017, 0.05277615785598755, 0.060769420117139816, 0.05310285836458206, 0.04792076721787453, 0.02698522061109543, 0.029830608516931534, 0.05113941803574562, 0.03435968980193138, 0.017713258042931557, 0.14923296868801117, 0.06990649551153183, 0.26199859380722046, 0.06736546754837036, 0.05017825588583946, 0.021144721657037735, 0.03201201558113098, 0.01775231771171093, 0.011088583618402481, 0.03326962888240814, 0.02263978309929371, 0.041490744799375534, 0.04551877826452255, 0.015213257633149624, 0.09159541130065918, 0.024174632504582405, 0.02861497737467289, 0.019894056022167206, 0.04892197996377945, 0.03586440533399582, 0.03476540744304657, 0.021930187940597534, 0.046033456921577454, 0.04781196638941765, 0.06456609815359116, 0.06050059199333191, 0.05203735828399658, 0.04039838910102844, 0.05360359326004982, 0.020460354164242744, 0.039253056049346924, 0.03846287354826927, 0.06687124818563461, 0.043070606887340546, 0.037669286131858826, 0.06847233325242996, 0.03928649425506592, 0.03748408704996109, 0.09292450547218323]","[1.0694090127944946, 0.6687031984329224, 0.22787737846374512, 0.17769156396389008, 0.2615163028240204, 0.2696335017681122, 0.15383410453796387, 0.19221796095371246, 0.1584184169769287, 0.18388064205646515, 0.2217886745929718, 0.22396758198738098, 0.1464366614818573, 0.2737031877040863, 0.31192174553871155, 0.18778066337108612, 0.17722855508327484, 0.18006545305252075, 0.2567603588104248, 0.13976258039474487, 0.16004714369773865, 0.18715418875217438, 0.2454347312450409, 0.2471802532672882, 0.23847435414791107, 0.19874019920825958, 0.382002055644989, 0.23597094416618347, 0.27054908871650696, 0.3163321912288666, 0.24443699419498444, 0.1677846759557724, 0.14020371437072754, 0.14369633793830872, 0.17697419226169586, 0.26125067472457886, 0.16647161543369293, 0.13299372792243958, 0.42155614495277405, 0.1316017210483551, 0.2863941788673401, 0.251409649848938, 0.2397652417421341, 0.25819045305252075, 0.1921861171722412, 0.14241476356983185, 0.20294420421123505, 0.2714053988456726, 0.12439563870429993, 0.09971266984939575, 0.1375468373298645, 0.18698443472385406, 0.11037879437208176, 0.18404686450958252, 0.14323334395885468, 0.12321396172046661, 0.16421480476856232, 0.1518561840057373, 0.19216404855251312, 0.10772191733121872, 0.23471160233020782, 0.16649335622787476, 0.13653060793876648, 0.251975953578949, 0.15641382336616516, 0.14482121169567108, 0.13983602821826935, 0.13720418512821198, 0.10779218375682831, 0.1913651078939438, 0.1512494683265686, 0.2346263825893402, 0.20405758917331696, 0.11942634731531143, 0.18702636659145355, 0.14734557271003723, 0.1683713048696518, 0.09358230978250504, 0.28684860467910767, 0.1295921802520752, 0.1321401447057724, 0.08083858340978622, 0.19825738668441772, 0.22585159540176392, 0.22737228870391846, 0.19385792315006256, 0.2712254524230957, 0.16477851569652557, 0.2074694037437439, 0.15417975187301636, 0.1590443253517151, 0.14421825110912323, 0.17092475295066833, 0.1918558031320572, 0.1410984992980957, 0.22506260871887207, 0.2604488432407379, 0.1956643909215927, 0.37980809807777405, 0.2385220229625702]","[0.3611556887626648, 0.7512038350105286, 0.8812199234962463, 0.9245585799217224, 0.9229534268379211, 0.9229534268379211, 0.9229534268379211, 0.937399685382843, 0.932584285736084, 0.9470304846763611, 0.9502407908439636, 0.9438202381134033, 0.9566613435745239, 0.9406099319458008, 0.9727126955986023, 0.9646869897842407, 0.9630818367004395, 0.9534510374069214, 0.9646869897842407, 0.9759229421615601, 0.9743177890777588, 0.9743177890777588, 0.9807383418083191, 0.9678972959518433, 0.9518458843231201, 0.9695023894309998, 0.9678972959518433, 0.971107542514801, 0.966292142868042, 0.9550561904907227, 0.9518458843231201, 0.966292142868042, 0.9791332483291626, 0.9646869897842407, 0.9807383418083191, 0.9759229421615601, 0.9791332483291626, 0.9582664370536804, 0.971107542514801, 0.9759229421615601, 0.9759229421615601, 0.9727126955986023, 0.9743177890777588, 0.9823434948921204, 0.9871588945388794, 0.9855538010597229, 0.9759229421615601, 0.9245585799217224, 0.9518458843231201, 0.9727126955986023, 0.9791332483291626, 0.995184600353241, 0.9871588945388794, 0.9871588945388794, 0.9839486479759216, 0.9887640476226807, 0.9919742941856384, 0.9887640476226807, 0.9839486479759216, 0.9855538010597229, 0.9919742941856384, 0.966292142868042, 0.9743177890777588, 0.9357945322990417, 0.9743177890777588, 0.9823434948921204, 0.9903692007064819, 0.9887640476226807, 0.9903692007064819, 0.9967897534370422, 0.9919742941856384, 0.9903692007064819, 0.9855538010597229, 0.9823434948921204, 0.9903692007064819, 0.9791332483291626, 0.9887640476226807, 0.9855538010597229, 0.9919742941856384, 0.9839486479759216, 0.9839486479759216, 0.9839486479759216, 0.9919742941856384, 0.9807383418083191, 0.9903692007064819, 0.9855538010597229, 0.9791332483291626, 0.9887640476226807, 0.9839486479759216, 0.9807383418083191, 0.9919742941856384, 0.9903692007064819, 0.9871588945388794, 0.9775280952453613, 0.9839486479759216, 0.9839486479759216, 0.9727126955986023, 0.9839486479759216, 0.9887640476226807, 0.9823434948921204]","[0.5961538553237915, 0.745192289352417, 0.9278846383094788, 0.9455128312110901, 0.9246794581413269, 0.9150640964508057, 0.9535256624221802, 0.9455128312110901, 0.942307710647583, 0.9439102411270142, 0.9182692170143127, 0.9391025900840759, 0.9583333134651184, 0.9262820482254028, 0.9022436141967773, 0.9230769276618958, 0.9503205418586731, 0.9583333134651184, 0.9455128312110901, 0.9663461446762085, 0.9551281929016113, 0.9487179517745972, 0.9407051205635071, 0.9086538553237915, 0.9278846383094788, 0.9519230723381042, 0.9391025900840759, 0.9487179517745972, 0.9439102411270142, 0.9230769276618958, 0.9246794581413269, 0.9631410241127014, 0.9535256624221802, 0.9631410241127014, 0.9647436141967773, 0.9599359035491943, 0.942307710647583, 0.9519230723381042, 0.8958333134651184, 0.9647436141967773, 0.9679487347602844, 0.942307710647583, 0.9631410241127014, 0.9599359035491943, 0.9519230723381042, 0.9615384340286255, 0.9647436141967773, 0.9599359035491943, 0.9647436141967773, 0.9695512652397156, 0.9583333134651184, 0.9695512652397156, 0.9727563858032227, 0.9567307829856873, 0.9695512652397156, 0.9695512652397156, 0.9503205418586731, 0.9599359035491943, 0.9631410241127014, 0.9727563858032227, 0.9615384340286255, 0.9631410241127014, 0.9615384340286255, 0.9310897588729858, 0.9583333134651184, 0.9599359035491943, 0.9663461446762085, 0.9679487347602844, 0.9695512652397156, 0.9743589758872986, 0.9647436141967773, 0.9503205418586731, 0.9583333134651184, 0.9695512652397156, 0.9599359035491943, 0.9663461446762085, 0.9727563858032227, 0.9711538553237915, 0.9487179517745972, 0.9599359035491943, 0.9727563858032227, 0.9727563858032227, 0.9727563858032227, 0.9599359035491943, 0.9583333134651184, 0.9663461446762085, 0.9695512652397156, 0.9615384340286255, 0.9743589758872986, 0.9663461446762085, 0.9727563858032227, 0.9647436141967773, 0.9583333134651184, 0.9679487347602844, 0.9695512652397156, 0.9583333134651184, 0.9519230723381042, 0.9647436141967773, 0.9615384340286255, 0.9695512652397156]",63.43075966835022,0.9747596153846154,"[[153   0   0   0   0   0]
 [  5 150   7   0   0   0]
 [  0   1 151   0   0   0]
 [  0   0   0 118   1   0]
 [  0   0   0   3 115   3]
 [  0   0   0   0   1 124]]",1,256
2,"[1.549355149269104, 0.6660958528518677, 0.3227773904800415, 0.23168465495109558, 0.23830726742744446, 0.23894114792346954, 0.14852620661258698, 0.19355101883411407, 0.1419622004032135, 0.20575827360153198, 0.1138271763920784, 0.092819444835186, 0.11241317540407181, 0.09973521530628204, 0.11658443510532379, 0.16953158378601074, 0.16507019102573395, 0.17068122327327728, 0.2256905734539032, 0.09258774667978287, 0.10238869488239288, 0.0815173014998436, 0.08287215232849121, 0.06685640662908554, 0.13895247876644135, 0.11691061407327652, 0.10096275061368942, 0.08834122121334076, 0.04814647510647774, 0.08376287668943405, 0.05107054114341736, 0.13156485557556152, 0.07797053456306458, 0.056956756860017776, 0.07484464347362518, 0.06234539672732353, 0.1524365097284317, 0.22915281355381012, 0.09783656150102615, 0.05949888005852699, 0.03017553500831127, 0.04135169833898544, 0.04678935185074806, 0.09238538146018982, 0.07484307140111923, 0.07023578137159348, 0.036556508392095566, 0.04079185053706169, 0.036964595317840576, 0.2414492964744568, 0.16445867717266083, 0.0607098788022995, 0.07864607125520706, 0.06098191440105438, 0.04154953360557556, 0.03236186504364014, 0.018664371222257614, 0.043240662664175034, 0.0405319482088089, 0.1974548101425171, 0.13049642741680145, 0.058212682604789734, 0.04614593833684921, 0.05286414921283722, 0.08573536574840546, 0.058381494134664536, 0.06689435243606567, 0.05609015002846718, 0.03511228412389755, 0.02294057607650757, 0.013162301853299141, 0.0254245325922966, 0.01581614278256893, 0.026732629165053368, 0.11217378824949265, 0.18356803059577942, 0.15008974075317383, 0.08745478093624115, 0.07873786240816116, 0.02643042430281639, 0.07767023891210556, 0.052755482494831085]","[0.9165290594100952, 0.8991186618804932, 0.23489594459533691, 0.1904456615447998, 0.2256818413734436, 0.14608170092105865, 0.26248860359191895, 0.2152436524629593, 0.22003506124019623, 0.16467928886413574, 0.14338096976280212, 0.227608785033226, 0.19117231667041779, 0.09895680099725723, 0.269909530878067, 0.1114448681473732, 0.15736715495586395, 1.0425583124160767, 0.21277381479740143, 0.29042017459869385, 0.20596888661384583, 0.13271808624267578, 0.11517051607370377, 0.12543748319149017, 0.32668307423591614, 0.24918927252292633, 0.3911418616771698, 0.1836090087890625, 0.12575457990169525, 0.07455172389745712, 0.13023360073566437, 0.11819404363632202, 0.18288783729076385, 0.23745368421077728, 0.14945076406002045, 0.21747295558452606, 0.17569825053215027, 0.21607470512390137, 0.1958540678024292, 0.16678458452224731, 0.11745380610227585, 0.19417327642440796, 0.27316030859947205, 0.11682533472776413, 0.12445788830518723, 0.12254022061824799, 0.11836441606283188, 0.11222539842128754, 0.1596459299325943, 0.12059692293405533, 0.10525034368038177, 0.11081821471452713, 0.1297534853219986, 0.13501112163066864, 0.12472064793109894, 0.10829733312129974, 0.12902437150478363, 0.1964956670999527, 0.18825767934322357, 0.17388392984867096, 0.18044808506965637, 0.20218896865844727, 0.19867275655269623, 0.2139795571565628, 0.30668485164642334, 0.2326919138431549, 0.18579362332820892, 0.16003069281578064, 0.12866219878196716, 0.1804955005645752, 0.2276616394519806, 0.22538894414901733, 0.18789321184158325, 0.2792859673500061, 0.3053058087825775, 0.2851119041442871, 0.235503152012825, 0.14178408682346344, 0.1563301533460617, 0.21010662615299225, 0.13699208199977875, 0.25605353713035583]","[0.37881219387054443, 0.7656500935554504, 0.8956661224365234, 0.903691828250885, 0.9117174744606018, 0.9133226275444031, 0.9470304846763611, 0.9261637330055237, 0.9486356377601624, 0.9357945322990417, 0.9486356377601624, 0.9630818367004395, 0.961476743221283, 0.966292142868042, 0.9438202381134033, 0.9470304846763611, 0.9534510374069214, 0.9518458843231201, 0.9357945322990417, 0.9678972959518433, 0.9598715901374817, 0.9646869897842407, 0.971107542514801, 0.9759229421615601, 0.9598715901374817, 0.9598715901374817, 0.9630818367004395, 0.9646869897842407, 0.9807383418083191, 0.9695023894309998, 0.9791332483291626, 0.9598715901374817, 0.9759229421615601, 0.9791332483291626, 0.9807383418083191, 0.9727126955986023, 0.9582664370536804, 0.937399685382843, 0.9646869897842407, 0.966292142868042, 0.9887640476226807, 0.9791332483291626, 0.9839486479759216, 0.9727126955986023, 0.9743177890777588, 0.9807383418083191, 0.9855538010597229, 0.9887640476226807, 0.9823434948921204, 0.9357945322990417, 0.9470304846763611, 0.9775280952453613, 0.9695023894309998, 0.9743177890777588, 0.9839486479759216, 0.9823434948921204, 0.9919742941856384, 0.9823434948921204, 0.9871588945388794, 0.942215085029602, 0.966292142868042, 0.9775280952453613, 0.9855538010597229, 0.9807383418083191, 0.9775280952453613, 0.9775280952453613, 0.9807383418083191, 0.9823434948921204, 0.9887640476226807, 0.9903692007064819, 0.995184600353241, 0.9903692007064819, 0.9919742941856384, 0.9871588945388794, 0.9743177890777588, 0.9695023894309998, 0.9598715901374817, 0.9678972959518433, 0.9775280952453613, 0.9903692007064819, 0.9791332483291626, 0.9807383418083191]","[0.6266025900840759, 0.7756410241127014, 0.9262820482254028, 0.9407051205635071, 0.9214743375778198, 0.9407051205635071, 0.9214743375778198, 0.9134615659713745, 0.9375, 0.9503205418586731, 0.9615384340286255, 0.9471153616905212, 0.9358974099159241, 0.9695512652397156, 0.9358974099159241, 0.9567307829856873, 0.9551281929016113, 0.9070512652397156, 0.9391025900840759, 0.9246794581413269, 0.9391025900840759, 0.9631410241127014, 0.9551281929016113, 0.942307710647583, 0.9182692170143127, 0.932692289352417, 0.8974359035491943, 0.9631410241127014, 0.9583333134651184, 0.9647436141967773, 0.9535256624221802, 0.9647436141967773, 0.9487179517745972, 0.9695512652397156, 0.9647436141967773, 0.9615384340286255, 0.932692289352417, 0.9551281929016113, 0.9503205418586731, 0.9743589758872986, 0.9711538553237915, 0.9599359035491943, 0.9647436141967773, 0.9647436141967773, 0.9599359035491943, 0.9567307829856873, 0.9631410241127014, 0.9599359035491943, 0.9647436141967773, 0.9583333134651184, 0.9663461446762085, 0.9759615659713745, 0.9455128312110901, 0.9647436141967773, 0.9535256624221802, 0.9631410241127014, 0.9647436141967773, 0.9583333134651184, 0.9663461446762085, 0.9487179517745972, 0.9262820482254028, 0.9663461446762085, 0.9711538553237915, 0.9583333134651184, 0.9535256624221802, 0.9711538553237915, 0.9663461446762085, 0.9711538553237915, 0.9679487347602844, 0.9743589758872986, 0.9743589758872986, 0.9743589758872986, 0.9679487347602844, 0.9615384340286255, 0.9503205418586731, 0.932692289352417, 0.9631410241127014, 0.9631410241127014, 0.9631410241127014, 0.9551281929016113, 0.9647436141967773, 0.9487179517745972]",71.13430571556091,0.9723557692307693,"[[152   1   0   0   0   0]
 [  6 153   3   0   0   0]
 [  0   3 149   0   0   0]
 [  0   0   0 112   7   0]
 [  0   0   0   2 119   0]
 [  0   0   0   0   1 124]]",1,512
3,"[1.4614828824996948, 0.6533850431442261, 0.4677280783653259, 0.28142890334129333, 0.19462284445762634, 0.19643756747245789, 0.13517813384532928, 0.17237365245819092, 0.14884348213672638, 0.156460702419281, 0.13727052509784698, 0.1553373485803604, 0.2487461119890213, 0.23116140067577362, 0.1120932474732399, 0.12768110632896423, 0.14118431508541107, 0.10482683032751083, 0.08255746960639954, 0.08975312858819962, 0.10384006053209305, 0.2860189974308014, 0.3249160945415497, 0.1489793062210083, 0.14478150010108948, 0.06299804151058197, 0.07415838539600372, 0.04651269316673279, 0.03696326166391373, 0.05256793648004532, 0.07354619354009628, 0.09625636041164398, 0.07283712178468704, 0.0677625834941864, 0.04858073964715004, 0.03561213240027428, 0.15517209470272064, 0.07973932474851608, 0.06063927710056305, 0.05984468758106232, 0.037667788565158844, 0.07404651492834091, 0.05226968601346016, 0.15075111389160156, 0.09073320776224136, 0.21200542151927948, 0.5208659172058105, 0.13158640265464783, 0.09831959754228592, 0.03513922914862633, 0.029652882367372513, 0.04417816922068596, 0.024535970762372017, 0.02829737216234207, 0.05082404613494873, 0.0251624658703804, 0.04793960601091385, 0.0687490925192833, 0.03876138851046562, 0.03259672969579697, 0.038275428116321564, 0.061727289110422134]","[0.7098506689071655, 0.33474811911582947, 0.37461528182029724, 0.4089149534702301, 0.16585493087768555, 0.17827793955802917, 0.21577845513820648, 0.36252227425575256, 0.1674477458000183, 0.4340752363204956, 0.26008400321006775, 0.2611405551433563, 0.5451051592826843, 0.1866999715566635, 0.1385968178510666, 0.3101997375488281, 0.210435152053833, 0.1308853030204773, 0.14688746631145477, 0.32430920004844666, 0.23775959014892578, 0.25763580203056335, 0.3511240482330322, 0.21562941372394562, 0.20124095678329468, 0.18700340390205383, 0.1663510799407959, 0.1443316489458084, 0.33531004190444946, 0.16526064276695251, 0.18453820049762726, 0.11218206584453583, 0.14725033938884735, 0.14116311073303223, 0.1213730052113533, 0.18851269781589508, 0.1411309838294983, 0.159608855843544, 0.11826001852750778, 0.11046650260686874, 0.10188731551170349, 0.11705688387155533, 0.1368129700422287, 0.1850510835647583, 0.15865880250930786, 0.2872159779071808, 0.39799779653549194, 0.2747117280960083, 0.11049262434244156, 0.13547417521476746, 0.1940266340970993, 0.1332494467496872, 0.1518777757883072, 0.2159269005060196, 0.1410689800977707, 0.19910992681980133, 0.29071423411369324, 0.13826419413089752, 0.13439005613327026, 0.18949684500694275, 0.18811890482902527, 0.19788359105587006]","[0.42536115646362305, 0.7881219983100891, 0.8394863605499268, 0.9052969217300415, 0.9293739795684814, 0.9341893792152405, 0.9566613435745239, 0.9454253315925598, 0.9438202381134033, 0.9502407908439636, 0.9486356377601624, 0.9470304846763611, 0.9261637330055237, 0.9293739795684814, 0.9550561904907227, 0.9598715901374817, 0.9502407908439636, 0.966292142868042, 0.971107542514801, 0.9727126955986023, 0.9727126955986023, 0.9261637330055237, 0.9133226275444031, 0.9502407908439636, 0.9534510374069214, 0.971107542514801, 0.9695023894309998, 0.9775280952453613, 0.9791332483291626, 0.9727126955986023, 0.9775280952453613, 0.971107542514801, 0.9855538010597229, 0.9743177890777588, 0.9807383418083191, 0.9871588945388794, 0.9598715901374817, 0.9791332483291626, 0.9727126955986023, 0.9791332483291626, 0.9839486479759216, 0.971107542514801, 0.9759229421615601, 0.9534510374069214, 0.971107542514801, 0.9390048384666443, 0.9101123809814453, 0.9566613435745239, 0.966292142868042, 0.9887640476226807, 0.9871588945388794, 0.9855538010597229, 0.9919742941856384, 0.9871588945388794, 0.9791332483291626, 0.9887640476226807, 0.9743177890777588, 0.9775280952453613, 0.9839486479759216, 0.9871588945388794, 0.9807383418083191, 0.9727126955986023]","[0.7339743375778198, 0.870192289352417, 0.8846153616905212, 0.8637820482254028, 0.9583333134651184, 0.9567307829856873, 0.9246794581413269, 0.9166666865348816, 0.9551281929016113, 0.8205128312110901, 0.9487179517745972, 0.9086538553237915, 0.8381410241127014, 0.9567307829856873, 0.9599359035491943, 0.9166666865348816, 0.9246794581413269, 0.9519230723381042, 0.9535256624221802, 0.9439102411270142, 0.9535256624221802, 0.9278846383094788, 0.9278846383094788, 0.9358974099159241, 0.9615384340286255, 0.9615384340286255, 0.9663461446762085, 0.9711538553237915, 0.9439102411270142, 0.9631410241127014, 0.9727563858032227, 0.9775640964508057, 0.9615384340286255, 0.9679487347602844, 0.9679487347602844, 0.9631410241127014, 0.9407051205635071, 0.9583333134651184, 0.9631410241127014, 0.9647436141967773, 0.9679487347602844, 0.9711538553237915, 0.9695512652397156, 0.9471153616905212, 0.9679487347602844, 0.932692289352417, 0.9262820482254028, 0.9487179517745972, 0.9663461446762085, 0.9695512652397156, 0.9599359035491943, 0.9679487347602844, 0.9647436141967773, 0.9663461446762085, 0.9695512652397156, 0.9615384340286255, 0.9567307829856873, 0.9647436141967773, 0.9631410241127014, 0.9567307829856873, 0.9679487347602844, 0.9711538553237915]",98.99733185768127,0.9807692307692307,"[[153   0   0   0   0   0]
 [  7 155   0   0   0   0]
 [  0   3 149   0   0   0]
 [  0   0   0 117   2   0]
 [  0   0   0   2 119   0]
 [  0   0   0   0   2 123]]",1,1024
