,num_head_list,num_trans_list,mlp_size_list,accuracy_list,training_loss_list,validation_loss_list,time_list,confusion_matrix_list
10,1,3,512,0.9911894273127754,"[246.0040740966797, 22.698896408081055, 33.496612548828125, 55.106040954589844, 13.193412780761719, 10.557385444641113, 7.578546047210693, 4.396584510803223, 3.6894657611846924, 3.346864700317383, 0.5976697206497192, 2.146205425262451, 6.828996181488037, 6.948177337646484, 15.142997741699219, 24.11467742919922, 106.83374786376953, 137.37937927246094, 47.71151351928711, 3.8827128410339355, 1.3445812463760376]","[4.141690254211426, 183.6970977783203, 30.480777740478516, 38.764976501464844, 27.690914154052734, 9.064286231994629, 2.389854907989502, 11.079288482666016, 12.977498054504395, 1.1569130420684814, 4.058300018310547, 9.992549896240234, 31.578723907470703, 5.154794216156006, 43.03929901123047, 85.70101165771484, 485.5482482910156, 227.76292419433594, 41.904380798339844, 13.661907196044922, 23.066530227661133]",64.21249008178711,"[[142   0   0]
 [  2 156   1]
 [  0   1 152]]"
11,1,3,1024,0.986784140969163,"[371.3473205566406, 23.322765350341797, 6.795767307281494, 14.880941390991211, 18.8990535736084, 7.106837749481201, 5.586989402770996, 2.1152920722961426, 1.6623201370239258, 1.694883942604065, 1.0433049201965332, 2.683145046234131, 147.46412658691406, 16.972946166992188, 4.209253787994385, 3.7526357173919678, 1.9945905208587646, 0.6445215940475464, 0.834485650062561, 0.2660406827926636, 0.9519357085227966, 0.30348384380340576, 0.3863838315010071, 0.4693430960178375, 0.40233314037323, 0.6523577570915222, 0.4286099672317505, 0.12249309569597244, 0.5788167715072632, 4.196021556854248, 83.39950561523438, 54.98084259033203, 2.232045888900757, 2.091074228286743, 1.745607614517212, 0.39989548921585083, 0.6263940930366516, 0.3016178607940674]","[44.7483024597168, 13.752935409545898, 15.694923400878906, 80.75676727294922, 50.128692626953125, 24.80718994140625, 19.59590721130371, 8.513836860656738, 4.737411975860596, 4.67698860168457, 2.228696584701538, 16.019466400146484, 132.2519073486328, 12.766510963439941, 16.581701278686523, 4.361103057861328, 4.365627765655518, 6.672369003295898, 3.4949846267700195, 5.699498176574707, 2.329119920730591, 1.056255578994751, 3.2797014713287354, 2.422853708267212, 1.5979722738265991, 2.842759609222412, 1.5151244401931763, 1.2825666666030884, 5.129959583282471, 18.24337387084961, 1685.9898681640625, 27.230316162109375, 7.701617240905762, 3.3983006477355957, 4.6103668212890625, 6.402531623840332, 3.4306833744049072, 2.6565916538238525]",219.75229382514954,"[[141   1   0]
 [  2 154   3]
 [  0   0 153]]"
12,1,4,128,0.9757709251101322,"[110.7135009765625, 7.975170135498047, 3.541107177734375, 16.354328155517578, 16.361282348632812, 7.222084045410156, 3.0754237174987793, 4.59072208404541, 8.006362915039062, 71.7296371459961, 68.95716094970703, 56.37454605102539, 23.234220504760742, 13.62763500213623, 8.703228950500488, 2.427755355834961, 1.1061221361160278, 4.1583709716796875, 2.9471871852874756, 10.366586685180664, 3.4247846603393555, 4.1447672843933105, 0.7999825477600098, 2.9731719493865967, 0.797434389591217, 2.5884954929351807, 13.69320011138916, 18.825820922851562, 162.82200622558594, 39.68656921386719, 20.239925384521484, 4.366195201873779, 8.802916526794434, 2.9203572273254395, 5.505519866943359]","[31.88551902770996, 15.036048889160156, 16.732425689697266, 22.999584197998047, 23.485963821411133, 13.194465637207031, 14.466361999511719, 5.457396030426025, 9.807034492492676, 216.76222229003906, 101.88866424560547, 65.63470458984375, 36.756553649902344, 112.22400665283203, 18.81544303894043, 12.064170837402344, 12.155029296875, 10.419797897338867, 39.355125427246094, 25.544368743896484, 19.187206268310547, 9.943472862243652, 10.290913581848145, 11.325813293457031, 6.96560001373291, 20.034250259399414, 22.371883392333984, 30.891393661499023, 476.56964111328125, 56.364959716796875, 38.619293212890625, 21.632644653320312, 32.52534866333008, 7.050968647003174, 5.309595108032227]",70.59790420532227,"[[139   3   0]
 [  0 151   8]
 [  0   0 153]]"
13,1,4,256,0.9669603524229075,"[165.07997131347656, 33.91067886352539, 8.919502258300781, 9.680351257324219, 7.204015731811523, 2.8133344650268555, 4.360564231872559, 118.5218505859375, 121.85413360595703, 64.7844467163086, 48.85240173339844, 10.612669944763184, 10.33665657043457, 3.3277759552001953, 2.5308618545532227, 2.8676881790161133, 4.799326419830322, 5.515542507171631, 10.638283729553223, 4.956632614135742, 8.638740539550781, 2.3442344665527344, 1.2821820974349976, 8.146454811096191, 5.9385175704956055, 18.428359985351562, 4.914309978485107, 15.504402160644531, 79.75918579101562, 73.58695983886719, 27.998741149902344, 1.5766361951828003, 9.634071350097656]","[13.94601058959961, 17.820037841796875, 13.358999252319336, 41.21824645996094, 3.768237829208374, 10.968055725097656, 14.686033248901367, 63.507991790771484, 44.91197967529297, 73.20120239257812, 40.38509750366211, 33.71803283691406, 18.89811134338379, 26.005746841430664, 19.619701385498047, 24.684003829956055, 9.482192039489746, 16.768115997314453, 10.011466979980469, 14.03477954864502, 17.599987030029297, 6.6049675941467285, 44.113250732421875, 13.777641296386719, 19.472063064575195, 37.30712127685547, 114.77775573730469, 108.25068664550781, 63.88146209716797, 259.44036865234375, 28.091495513916016, 33.64852523803711, 25.311962127685547]",77.36883330345154,"[[142   0   0]
 [ 10 144   5]
 [  0   0 153]]"
14,1,4,512,0.973568281938326,"[317.3283996582031, 11.750114440917969, 9.326555252075195, 4.9152913093566895, 16.904888153076172, 25.55499839782715, 12.867961883544922, 5.176393032073975, 2.4679458141326904, 0.6793752312660217, 2.1199731826782227, 9.102892875671387, 16.047840118408203, 15.166708946228027, 2.5320966243743896, 3.2486298084259033, 0.7669118046760559, 1.5525890588760376, 2.0012729167938232, 7.539751052856445]","[19.23162841796875, 8.93892765045166, 1.7391846179962158, 87.07733154296875, 10.605364799499512, 15.965120315551758, 24.7831974029541, 19.550025939941406, 6.613254547119141, 5.585428237915039, 6.632812976837158, 32.662017822265625, 21.44788932800293, 7.944427490234375, 11.228095054626465, 1.1275309324264526, 5.230796813964844, 1.1622285842895508, 1.5146727561950684, 14.720536231994629]",70.69565343856812,"[[138   4   0]
 [  0 151   8]
 [  0   0 153]]"
15,1,4,1024,0.9845814977973568,"[338.82464599609375, 20.535964965820312, 7.483539581298828, 7.222601890563965, 1.7418005466461182, 17.35531997680664, 33.40973663330078, 314.82489013671875, 11.210131645202637, 6.8300933837890625, 1.628572702407837, 3.6014821529388428, 2.719576597213745, 0.7042019963264465, 1.7093662023544312, 0.8934871554374695, 3.208888530731201, 3.070680618286133, 2.3155877590179443, 1.2895584106445312, 2.4012839794158936, 0.7485455870628357, 1.5238863229751587, 1.955413818359375]","[38.81874465942383, 25.692529678344727, 3.013437509536743, 3.5607287883758545, 5.689188480377197, 510.6390075683594, 104.48135375976562, 75.16941833496094, 36.94566345214844, 10.401562690734863, 10.793031692504883, 7.625165939331055, 2.2886993885040283, 1.1161918640136719, 5.636742115020752, 5.984692573547363, 15.282468795776367, 5.875481128692627, 3.5824010372161865, 14.727483749389648, 9.452665328979492, 0.7968395352363586, 10.001282691955566, 3.6003198623657227]",150.45446801185608,"[[142   0   0]
 [  3 152   4]
 [  0   0 153]]"
16,2,1,128,0.9911894273127754,"[133.88877868652344, 8.441790580749512, 10.472514152526855, 6.549912452697754, 5.693385601043701, 32.909088134765625, 22.534135818481445, 33.86025619506836, 28.319982528686523, 31.141210556030273, 28.453710556030273, 7.596372604370117, 5.643001079559326, 7.630460739135742, 17.8701229095459, 57.365203857421875, 62.0391845703125, 30.274080276489258, 2.8903753757476807, 2.8749310970306396, 3.2422664165496826, 2.9689574241638184, 4.859711647033691, 2.294478178024292, 1.8364062309265137, 1.2271503813110485e-08, 1.3367176698864114e-08, 1.314804265462044e-08, 1.314804265462044e-08, 1.314804265462044e-08, 1.314804265462044e-08, 1.314804265462044e-08, 1.2928908610376766e-08, 1.2928908610376766e-08, 1.2928908610376766e-08, 1.2709775454311512e-08]","[6.080721855163574, 9.20711898803711, 14.227503776550293, 11.216169357299805, 14.91675853729248, 90.49047088623047, 82.4778060913086, 11.075584411621094, 32.73525619506836, 18.30741310119629, 18.86686134338379, 20.18292808532715, 12.165842056274414, 13.645373344421387, 6.870943546295166, 19.104063034057617, 231.0570831298828, 13.277467727661133, 29.15988540649414, 14.639925956726074, 17.341623306274414, 14.977256774902344, 10.481566429138184, 15.043935775756836, 3.4547832012176514, 3.490610361099243, 3.4906013011932373, 3.4905853271484375, 3.490568161010742, 3.490546226501465, 3.490527391433716, 3.4905097484588623, 3.4904861450195312, 3.490457534790039, 3.4904253482818604, 3.4904046058654785]",31.6111102104187,"[[142   0   0]
 [  1 155   3]
 [  0   0 153]]"
17,2,1,256,0.9801762114537445,"[134.13893127441406, 11.747466087341309, 9.527812004089355, 7.4224042892456055, 10.807632446289062, 86.12307739257812, 42.188804626464844, 11.819601058959961, 8.516561508178711, 9.300237655639648, 12.317253112792969, 6.862957000732422, 2.3445491790771484, 5.278975486755371, 4.200162887573242, 40.18144226074219, 92.30441284179688, 53.93875503540039, 8.952339172363281, 2.1434476375579834, 7.504448413848877, 4.3707051277160645, 7.107222557067871, 3.3867759704589844, 3.3502156734466553, 0.9324111342430115, 1.0102609395980835, 2.870419502258301, 0.29814329743385315, 6.347980499267578, 2.252565622329712, 2.593208074569702, 54.811248779296875, 59.52797317504883, 11.034187316894531, 2.8486599922180176, 4.171823978424072, 3.379218339920044, 0.9400453567504883]","[8.21458911895752, 14.530826568603516, 10.24547004699707, 11.890059471130371, 7.1692891120910645, 33.711387634277344, 33.79616928100586, 20.2309627532959, 3.131460189819336, 38.333465576171875, 15.169519424438477, 18.38356590270996, 19.09683609008789, 9.470593452453613, 5.333041191101074, 165.79226684570312, 44.30554962158203, 47.32133865356445, 19.780452728271484, 13.076539993286133, 15.347277641296387, 9.864810943603516, 7.302876949310303, 6.971376895904541, 17.36855125427246, 6.369284152984619, 10.50566577911377, 2.412442207336426, 11.295623779296875, 7.621598243713379, 17.309144973754883, 11.403556823730469, 513.4708251953125, 142.54006958007812, 15.142885208129883, 14.1573486328125, 29.8736572265625, 20.49985694885254, 15.62506103515625]",42.98650884628296,"[[134   8   0]
 [  0 158   1]
 [  0   0 153]]"
18,2,1,512,0.9801762114537445,"[274.1114501953125, 24.825613021850586, 20.18604850769043, 7.880680084228516, 9.597538948059082, 104.78112030029297, 16.003437042236328, 6.6487836837768555, 6.156482219696045, 5.439898490905762, 4.562657356262207, 1.7162833213806152, 1.5506491661071777, 1.5883824825286865, 2.3443500995635986, 1.790766716003418, 5.394205570220947, 1.3649935722351074, 26.438196182250977, 86.19730377197266, 35.62153244018555, 2.201956272125244, 1.7234302759170532, 1.139421820640564, 0.6175762414932251, 0.47945427894592285, 0.33530065417289734, 0.6637316346168518, 3.425771951675415, 21.344852447509766, 23.77281379699707, 4.9938645362854, 1.5990357398986816, 0.692273736000061, 0.8809757232666016, 4.348576068878174, 3.6244075298309326]","[46.02261734008789, 151.7913818359375, 20.010292053222656, 29.15435791015625, 0.5362287759780884, 19.211929321289062, 31.927141189575195, 14.67497730255127, 4.485877990722656, 37.69089126586914, 9.178597450256348, 0.6460381746292114, 5.649718284606934, 8.411603927612305, 3.773336410522461, 5.683154106140137, 6.311400413513184, 8.348503112792969, 26.993066787719727, 105.94808197021484, 22.174850463867188, 13.061637878417969, 7.975505352020264, 6.684375762939453, 4.210188865661621, 4.34214973449707, 2.9741687774658203, 11.764937400817871, 5.66422700881958, 47.16447067260742, 20.424142837524414, 35.234039306640625, 4.629143238067627, 3.944188356399536, 3.085700750350952, 6.4286723136901855, 13.985223770141602]",83.32818818092346,"[[138   4   0]
 [  0 154   5]
 [  0   0 153]]"
19,2,1,1024,0.986784140969163,"[265.76251220703125, 30.78619384765625, 12.909931182861328, 3.1403121948242188, 80.21508026123047, 24.9620361328125, 16.14754867553711, 7.383553504943848, 8.349969863891602, 6.4961042404174805, 3.0061559677124023, 1.7494007349014282, 0.5453047752380371, 0.634090781211853, 0.4291835129261017, 1.1498388051986694, 0.6584863066673279, 1.5554966926574707, 171.5258331298828, 16.81947135925293, 5.185500621795654, 2.6569337844848633, 0.42258352041244507, 0.27070140838623047, 0.20366525650024414, 0.0012771919136866927, 0.10235672444105148, 0.1269085854291916, 0.3227035403251648, 0.4898912310600281, 0.7584075331687927, 0.2384834587574005, 0.02154827117919922, 0.15992218255996704, 0.13459789752960205, 0.03794771805405617]","[59.33931350708008, 59.448299407958984, 5.072032928466797, 12.391901016235352, 50.608055114746094, 61.537986755371094, 22.884626388549805, 10.03603458404541, 56.903099060058594, 4.918477535247803, 15.315987586975098, 3.941138744354248, 1.2785217761993408, 6.349339008331299, 4.294597625732422, 0.7423563003540039, 2.9137613773345947, 20.88973617553711, 76.50958251953125, 4.84190559387207, 11.507834434509277, 6.157776832580566, 3.723031997680664, 2.7679600715637207, 2.4973597526550293, 2.0864527225494385, 2.287809133529663, 2.633613109588623, 3.1801352500915527, 9.643799781799316, 3.7043826580047607, 2.9620938301086426, 1.8675905466079712, 1.7429274320602417, 1.9687403440475464, 1.7145161628723145]",180.88701915740967,"[[142   0   0]
 [  1 153   5]
 [  0   0 153]]"
