,training_loss_list,validation_loss_list,training_accuracy_list,validation_accuracy_list,duration_list,accuracy_list,confusion_matrix_list,num_conv_list,layer_size_list
0,"[1.1583243608474731, 0.792672872543335, 0.6679122447967529, 0.5205932855606079, 0.39996403455734253, 0.3484933078289032, 0.3456394076347351, 0.39439934492111206, 0.3701947033405304, 0.37835338711738586, 0.3436213433742523, 0.32658568024635315, 0.2824679911136627, 0.23885555565357208, 0.277112752199173, 0.3010585308074951, 0.2605826258659363, 0.1909075677394867, 0.2187383472919464, 0.17751997709274292, 0.1768171787261963, 0.19365103542804718, 0.14961983263492584, 0.21093754470348358, 0.1527070552110672, 0.19009338319301605, 0.19406837224960327, 0.17970073223114014, 0.17246346175670624, 0.1551075279712677, 0.16324323415756226, 0.15046386420726776, 0.11656809598207474, 0.17802868783473969, 0.23711061477661133, 0.1644526571035385, 0.1402735710144043, 0.16286638379096985, 0.10377541929483414, 0.1818578988313675, 0.24704748392105103, 0.21360105276107788, 0.16905809938907623, 0.14019614458084106, 0.11597348004579544, 0.10373012721538544, 0.13962024450302124, 0.19161716103553772, 0.1462874859571457, 0.1250462830066681, 0.12801751494407654, 0.11656270921230316, 0.16617907583713531, 0.16489100456237793, 0.10375664383172989, 0.1359395980834961, 0.13968059420585632, 0.1336439996957779, 0.103351891040802, 0.17197486758232117, 0.11780226230621338, 0.12194979935884476, 0.17618303000926971, 0.17738214135169983, 0.13700774312019348, 0.13648411631584167, 0.16005614399909973, 0.1303626000881195, 0.10470016300678253, 0.11444160342216492, 0.10950250923633575, 0.12098824977874756, 0.10643231868743896, 0.13264980912208557, 0.14231200516223907, 0.2206779420375824, 0.22262749075889587]","[2.7199788093566895, 2.6523685455322266, 2.004666328430176, 3.0042431354522705, 2.8756840229034424, 2.949514865875244, 46.7061882019043, 1.1180354356765747, 1.3977664709091187, 0.4932510256767273, 0.21299980580806732, 0.9061465263366699, 0.26525089144706726, 0.17078091204166412, 5.993524074554443, 0.3998483121395111, 0.14436568319797516, 0.13471536338329315, 0.09995619207620621, 0.10493860393762589, 0.08081784099340439, 0.16730563342571259, 0.11601188778877258, 0.0757938027381897, 0.38859206438064575, 0.0974559634923935, 0.11473077535629272, 0.13889841735363007, 0.1046026200056076, 0.12485990673303604, 0.09805570542812347, 0.15397155284881592, 0.12035913020372391, 0.11653100699186325, 0.13278786838054657, 0.09398463368415833, 0.14135582745075226, 8.3914213180542, 0.10497690737247467, 17.613710403442383, 0.3212754428386688, 1.5533671379089355, 0.10625831037759781, 0.1468997746706009, 0.1184767559170723, 0.12079223245382309, 0.08391338586807251, 0.13062641024589539, 0.12115596234798431, 0.10914099216461182, 0.09043724089860916, 0.08922230452299118, 0.09179528802633286, 0.09222021698951721, 0.06637528538703918, 1.1952331066131592, 0.5107138752937317, 0.6124028563499451, 0.1302761733531952, 0.11186984926462173, 0.08127884566783905, 4.195420742034912, 0.2891668677330017, 0.11180239170789719, 0.19360090792179108, 0.09978436678647995, 1.8577632904052734, 0.2848999500274658, 0.14285096526145935, 0.14116568863391876, 0.13320064544677734, 0.09566157311201096, 2.0047881603240967, 0.1492113620042801, 1.0686177015304565, 0.3011196553707123, 0.17571403086185455]","[0.5762439966201782, 0.7174959778785706, 0.7608346939086914, 0.8234350085258484, 0.8539325594902039, 0.869983971118927, 0.8683788180351257, 0.8683788180351257, 0.8715890645980835, 0.8796147704124451, 0.8876404762268066, 0.8956661224365234, 0.9117174744606018, 0.9181380271911621, 0.9020866751670837, 0.908507227897644, 0.908507227897644, 0.9293739795684814, 0.9357945322990417, 0.9502407908439636, 0.932584285736084, 0.9438202381134033, 0.9566613435745239, 0.9229534268379211, 0.9518458843231201, 0.9502407908439636, 0.9406099319458008, 0.9470304846763611, 0.937399685382843, 0.942215085029602, 0.9550561904907227, 0.9566613435745239, 0.9534510374069214, 0.942215085029602, 0.9341893792152405, 0.9502407908439636, 0.9518458843231201, 0.9406099319458008, 0.9598715901374817, 0.9390048384666443, 0.9213483333587646, 0.9261637330055237, 0.9438202381134033, 0.9486356377601624, 0.9678972959518433, 0.9550561904907227, 0.9534510374069214, 0.937399685382843, 0.9518458843231201, 0.9743177890777588, 0.9582664370536804, 0.9678972959518433, 0.9518458843231201, 0.9534510374069214, 0.9678972959518433, 0.9550561904907227, 0.9582664370536804, 0.9566613435745239, 0.9727126955986023, 0.9518458843231201, 0.9582664370536804, 0.9598715901374817, 0.9502407908439636, 0.9406099319458008, 0.9470304846763611, 0.9502407908439636, 0.9566613435745239, 0.9502407908439636, 0.9695023894309998, 0.961476743221283, 0.9582664370536804, 0.9727126955986023, 0.961476743221283, 0.961476743221283, 0.9630818367004395, 0.9406099319458008, 0.9309791326522827]","[0.14903846383094788, 0.16185897588729858, 0.41826921701431274, 0.15705128014087677, 0.17307692766189575, 0.3958333432674408, 0.1538461595773697, 0.682692289352417, 0.7884615659713745, 0.8525640964508057, 0.9262820482254028, 0.7291666865348816, 0.9246794581413269, 0.9471153616905212, 0.31891027092933655, 0.8717948794364929, 0.9663461446762085, 0.9727563858032227, 0.9631410241127014, 0.9583333134651184, 0.9695512652397156, 0.9583333134651184, 0.9615384340286255, 0.9759615659713745, 0.8653846383094788, 0.9599359035491943, 0.9567307829856873, 0.9631410241127014, 0.9663461446762085, 0.9599359035491943, 0.9599359035491943, 0.9567307829856873, 0.9567307829856873, 0.9615384340286255, 0.9599359035491943, 0.9663461446762085, 0.9567307829856873, 0.2532051205635071, 0.9711538553237915, 0.3044871687889099, 0.8958333134651184, 0.6490384340286255, 0.9727563858032227, 0.9615384340286255, 0.9631410241127014, 0.9615384340286255, 0.9775640964508057, 0.9583333134651184, 0.9583333134651184, 0.9727563858032227, 0.9599359035491943, 0.9615384340286255, 0.9743589758872986, 0.9647436141967773, 0.9727563858032227, 0.692307710647583, 0.8653846383094788, 0.8814102411270142, 0.9631410241127014, 0.9647436141967773, 0.9759615659713745, 0.6987179517745972, 0.9150640964508057, 0.9727563858032227, 0.9519230723381042, 0.9727563858032227, 0.5993589758872986, 0.9246794581413269, 0.9615384340286255, 0.9663461446762085, 0.9647436141967773, 0.9743589758872986, 0.6987179517745972, 0.9519230723381042, 0.6169871687889099, 0.9006410241127014, 0.9679487347602844]",82.68260145187378,0.9807692307692307,"[[153   0   0   0   0   0]
 [  5 153   4   0   0   0]
 [  0   2 150   0   0   0]
 [  1   0   0 118   0   0]
 [  0   0   1   0 120   0]
 [  0   0   0   0   3 122]]",1,128
1,"[1.124939203262329, 0.7441747784614563, 0.6364840865135193, 0.5201606750488281, 0.47040075063705444, 0.34628984332084656, 0.38130858540534973, 0.31483685970306396, 0.22299757599830627, 0.24773995578289032, 0.2905925512313843, 0.25570347905158997, 0.2147851437330246, 0.24531954526901245, 0.2302432656288147, 0.18152600526809692, 0.20387126505374908, 0.1469101458787918, 0.15287955105304718, 0.1679784059524536, 0.21127836406230927, 0.19918455183506012, 0.20693539083003998, 0.1826086938381195, 0.1660134345293045, 0.17039091885089874, 0.17781397700309753, 0.17191025614738464, 0.18701443076133728, 0.12414263188838959, 0.11387482285499573, 0.13195748627185822, 0.1579786092042923, 0.12493538856506348, 0.15793785452842712, 0.11459869891405106, 0.12084751576185226, 0.1566251963376999, 0.1429017037153244, 0.25554442405700684, 0.13633573055267334, 0.16703926026821136, 0.10341918468475342, 0.1246948093175888, 0.12250082939863205, 0.11029025912284851, 0.1254405826330185, 0.12361321598291397, 0.08558302372694016, 0.0981740653514862, 0.1591700315475464]","[2.3242721557617188, 2.920156240463257, 2.972421407699585, 4.800629615783691, 0.8519537448883057, 1.7399225234985352, 0.6813614964485168, 4.325101375579834, 0.13327983021736145, 0.8639125227928162, 2.731445550918579, 4.772948265075684, 6.050563812255859, 0.1307634711265564, 0.13122136890888214, 0.09997044503688812, 0.09929655492305756, 0.08925515413284302, 0.33037102222442627, 0.24559460580348969, 0.06102936714887619, 0.2872280180454254, 0.06991097331047058, 0.2698310613632202, 0.36017704010009766, 0.13151682913303375, 0.14449170231819153, 1.2794109582901, 0.3096257746219635, 0.11838001757860184, 0.3776857554912567, 0.14826761186122894, 0.15432360768318176, 0.13504473865032196, 0.16219577193260193, 0.18840879201889038, 0.08928930014371872, 0.2459450215101242, 0.5499244928359985, 0.2479674071073532, 2.9714529514312744, 0.11983640491962433, 0.10077226161956787, 0.13297486305236816, 0.13109594583511353, 0.10200541466474533, 0.8289656043052673, 0.1796574741601944, 0.0975932627916336, 0.26392123103141785, 1.5228121280670166]","[0.6227929592132568, 0.7399678826332092, 0.7817014455795288, 0.8170144557952881, 0.8314606547355652, 0.8892455697059631, 0.8892455697059631, 0.898876428604126, 0.9357945322990417, 0.9197431802749634, 0.8956661224365234, 0.9069020748138428, 0.9245585799217224, 0.9309791326522827, 0.9229534268379211, 0.9341893792152405, 0.9406099319458008, 0.9566613435745239, 0.9502407908439636, 0.9518458843231201, 0.9357945322990417, 0.9293739795684814, 0.942215085029602, 0.9357945322990417, 0.9518458843231201, 0.9534510374069214, 0.9534510374069214, 0.9518458843231201, 0.942215085029602, 0.9598715901374817, 0.9646869897842407, 0.9550561904907227, 0.937399685382843, 0.961476743221283, 0.9454253315925598, 0.971107542514801, 0.9566613435745239, 0.9486356377601624, 0.9566613435745239, 0.9197431802749634, 0.9470304846763611, 0.9390048384666443, 0.9630818367004395, 0.9582664370536804, 0.9582664370536804, 0.9630818367004395, 0.9550561904907227, 0.961476743221283, 0.966292142868042, 0.9678972959518433, 0.9550561904907227]","[0.26442307233810425, 0.27243590354919434, 0.2740384638309479, 0.17147435247898102, 0.7099359035491943, 0.3621794879436493, 0.7836538553237915, 0.40544870495796204, 0.9711538553237915, 0.6714743375778198, 0.48237180709838867, 0.3541666567325592, 0.41987180709838867, 0.9631410241127014, 0.9551281929016113, 0.9647436141967773, 0.9679487347602844, 0.9663461446762085, 0.9086538553237915, 0.9166666865348816, 0.9743589758872986, 0.9198718070983887, 0.9727563858032227, 0.9407051205635071, 0.875, 0.9583333134651184, 0.9599359035491943, 0.7483974099159241, 0.9006410241127014, 0.9679487347602844, 0.9006410241127014, 0.9471153616905212, 0.9599359035491943, 0.9711538553237915, 0.9519230723381042, 0.9407051205635071, 0.9727563858032227, 0.9246794581413269, 0.879807710647583, 0.9198718070983887, 0.5865384340286255, 0.9727563858032227, 0.9647436141967773, 0.9631410241127014, 0.9615384340286255, 0.9695512652397156, 0.7323718070983887, 0.9599359035491943, 0.9711538553237915, 0.9294871687889099, 0.6538461446762085]",141.93378496170044,0.9855769230769231,"[[152   1   0   0   0   0]
 [  2 160   0   0   0   0]
 [  0   4 148   0   0   0]
 [  4   0   0 115   0   0]
 [  0   0   0   0 120   1]
 [  0   0   0   0   0 125]]",1,256
2,"[1.1674195528030396, 0.7210786938667297, 0.6463247537612915, 0.5176482200622559, 0.4507451057434082, 0.5010694265365601, 0.3354465961456299, 0.35797470808029175, 0.2499776929616928, 0.3019016981124878, 0.22340458631515503, 0.2497236579656601, 0.26221659779548645, 0.23494040966033936, 0.2657663822174072, 0.23331604897975922, 0.21160849928855896, 0.2613378167152405, 0.2607009708881378, 0.2854325771331787, 0.26070937514305115, 0.17322105169296265, 0.17386183142662048, 0.15091179311275482, 0.14769093692302704, 0.1584179848432541, 0.15273195505142212, 0.1390257477760315, 0.1434365063905716, 0.06602325290441513, 0.1583046168088913, 0.1964835673570633, 0.16153249144554138, 0.19500674307346344, 0.15950439870357513, 0.13256481289863586, 0.14625975489616394, 0.16023080050945282, 0.146847203373909, 0.08982314169406891, 0.10992207378149033, 0.17565791308879852, 0.1225534975528717, 0.15155437588691711, 0.11836355179548264, 0.13146883249282837, 0.13006512820720673, 0.1215410828590393, 0.1245732307434082, 0.1599370390176773, 0.10737099498510361, 0.07538032531738281, 0.13220645487308502, 0.17391978204250336, 0.15035423636436462, 0.1066279411315918, 0.06038980558514595, 0.08465392142534256, 0.1855737715959549, 0.1624511331319809, 0.09529849141836166, 0.10546456277370453, 0.13893647491931915, 0.09897571057081223, 0.09531036019325256, 0.06939690560102463, 0.07509345561265945, 0.1454383134841919]","[3.4628539085388184, 4.98344087600708, 3.865541934967041, 1.38697350025177, 2.7504265308380127, 11.279098510742188, 5.334361553192139, 2.0938591957092285, 0.6395082473754883, 43.53575897216797, 6.846896648406982, 0.20130304992198944, 0.1506701111793518, 1.5446523427963257, 4.019593238830566, 0.6394570469856262, 4.326685905456543, 0.17103812098503113, 1.1767163276672363, 0.1642484962940216, 0.2929048538208008, 1.084145188331604, 0.17043055593967438, 0.15212655067443848, 0.1367485523223877, 0.601689338684082, 0.34355542063713074, 0.29062360525131226, 2.416033983230591, 0.31753236055374146, 1.8873941898345947, 0.2941928207874298, 8.16538143157959, 0.18863226473331451, 1.5792615413665771, 0.3762557804584503, 0.27971360087394714, 0.1176312044262886, 0.07375821471214294, 0.17009738087654114, 0.15555213391780853, 0.17732273042201996, 0.1546129584312439, 0.292159765958786, 0.1986779421567917, 0.17707984149456024, 0.16333794593811035, 7.943915843963623, 0.8303877115249634, 0.36574602127075195, 0.16693978011608124, 0.12040211260318756, 5.567568302154541, 0.2631329894065857, 0.21307417750358582, 0.10341518372297287, 0.14332979917526245, 0.13728418946266174, 0.6304483413696289, 0.22978359460830688, 0.1943175494670868, 0.15101517736911774, 0.19304786622524261, 0.08995523303747177, 0.8820980787277222, 0.39584434032440186, 0.11915580183267593, 0.6835927367210388]","[0.608346700668335, 0.7544141411781311, 0.7752808928489685, 0.8443017601966858, 0.8571428656578064, 0.8154093027114868, 0.8924558758735657, 0.8892455697059631, 0.9197431802749634, 0.9133226275444031, 0.9341893792152405, 0.9197431802749634, 0.9213483333587646, 0.9117174744606018, 0.9197431802749634, 0.932584285736084, 0.9341893792152405, 0.9149277806282043, 0.927768886089325, 0.9117174744606018, 0.9261637330055237, 0.9390048384666443, 0.9454253315925598, 0.9470304846763611, 0.9582664370536804, 0.9486356377601624, 0.9566613435745239, 0.966292142868042, 0.9486356377601624, 0.9775280952453613, 0.9598715901374817, 0.9438202381134033, 0.9518458843231201, 0.9470304846763611, 0.9454253315925598, 0.9502407908439636, 0.9534510374069214, 0.9582664370536804, 0.9566613435745239, 0.9630818367004395, 0.9727126955986023, 0.942215085029602, 0.9566613435745239, 0.9582664370536804, 0.9646869897842407, 0.9630818367004395, 0.9598715901374817, 0.9582664370536804, 0.9534510374069214, 0.9582664370536804, 0.9678972959518433, 0.9791332483291626, 0.9678972959518433, 0.9486356377601624, 0.9630818367004395, 0.966292142868042, 0.9775280952453613, 0.971107542514801, 0.9550561904907227, 0.9550561904907227, 0.9695023894309998, 0.9743177890777588, 0.9630818367004395, 0.9759229421615601, 0.9743177890777588, 0.9743177890777588, 0.9839486479759216, 0.961476743221283]","[0.14903846383094788, 0.16185897588729858, 0.1538461595773697, 0.3990384638309479, 0.46474358439445496, 0.1538461595773697, 0.2163461595773697, 0.5352563858032227, 0.7387820482254028, 0.16506409645080566, 0.30608972907066345, 0.9551281929016113, 0.9615384340286255, 0.7051281929016113, 0.3333333432674408, 0.8397436141967773, 0.6025640964508057, 0.9439102411270142, 0.6073718070983887, 0.9615384340286255, 0.9246794581413269, 0.6762820482254028, 0.9663461446762085, 0.9615384340286255, 0.9583333134651184, 0.8733974099159241, 0.9086538553237915, 0.9246794581413269, 0.5176281929016113, 0.9118589758872986, 0.5032051205635071, 0.9214743375778198, 0.31891027092933655, 0.9471153616905212, 0.5304487347602844, 0.9086538553237915, 0.9407051205635071, 0.9775640964508057, 0.9759615659713745, 0.9663461446762085, 0.9599359035491943, 0.9391025900840759, 0.9615384340286255, 0.9294871687889099, 0.9551281929016113, 0.9487179517745972, 0.9519230723381042, 0.37339743971824646, 0.8541666865348816, 0.9118589758872986, 0.9519230723381042, 0.9695512652397156, 0.32692307233810425, 0.9198718070983887, 0.9487179517745972, 0.9727563858032227, 0.9615384340286255, 0.9679487347602844, 0.8830128312110901, 0.9535256624221802, 0.9535256624221802, 0.9583333134651184, 0.9391025900840759, 0.9743589758872986, 0.7692307829856873, 0.9086538553237915, 0.9711538553237915, 0.9070512652397156]",449.976172208786,0.9783653846153846,"[[153   0   0   0   0   0]
 [  8 153   1   0   0   0]
 [  0   0 152   0   0   0]
 [  1   0   0 118   0   0]
 [  0   0   0   4 116   1]
 [  0   0   0   0   3 122]]",1,512
3,"[1.375606656074524, 0.860100269317627, 0.7115674018859863, 0.4600103199481964, 0.3689422905445099, 0.39645761251449585, 0.6055033206939697, 0.4628923535346985, 0.27200865745544434, 0.35072222352027893, 0.31988444924354553, 0.37378162145614624, 0.18653441965579987, 0.20731092989444733, 0.2642700672149658, 0.26114171743392944, 0.22698254883289337, 0.2024678885936737, 0.13237811625003815, 0.2101026028394699, 0.2526363432407379, 0.16406916081905365, 0.22677478194236755, 0.15929341316223145, 0.1293523609638214, 0.3127760589122772, 0.18424516916275024, 0.282270610332489, 0.27406761050224304, 0.2363003045320511, 0.20241636037826538, 0.16354900598526, 0.19102942943572998, 0.18331947922706604, 0.17775139212608337, 0.18357296288013458, 0.10059849917888641, 0.2254796177148819, 0.13633175194263458, 0.13802121579647064, 0.1702304482460022, 0.1272544115781784, 0.10901111364364624, 0.14902788400650024, 0.10035937279462814, 0.16768324375152588, 0.19312594830989838, 0.3211685121059418, 0.16259290277957916, 0.27500537037849426, 0.20454853773117065, 0.14607737958431244, 0.18366053700447083, 0.12920650839805603, 0.25209784507751465, 0.18466128408908844, 0.1655556559562683, 0.12696711719036102, 0.08335395157337189, 0.13049109280109406, 0.11851444095373154, 0.1373649537563324, 0.12455085664987564, 0.10464486479759216, 0.11514408141374588, 0.15930958092212677, 0.18286623060703278, 0.10019461810588837, 0.12599866092205048, 0.08723904192447662, 0.09283583611249924, 0.10094520449638367, 0.10268458724021912]","[2.8800954818725586, 11.245429992675781, 5.465667247772217, 2.497386932373047, 1.3572040796279907, 30.39189338684082, 1.353804588317871, 0.48898130655288696, 1.2490700483322144, 0.5126866102218628, 0.9805880784988403, 6.926307678222656, 0.09817694872617722, 1.5043017864227295, 3.331939697265625, 1.3036397695541382, 0.18032658100128174, 0.19561471045017242, 0.233659029006958, 0.5372512936592102, 0.5788957476615906, 0.4508017599582672, 0.17578072845935822, 0.4007711708545685, 18.75602149963379, 4.152673721313477, 0.8651345372200012, 1.582318902015686, 630.95654296875, 36.4288215637207, 0.3398663103580475, 0.5368896126747131, 0.0856306254863739, 19.907501220703125, 0.35411497950553894, 0.19771859049797058, 0.956456184387207, 0.3247354328632355, 0.24204765260219574, 0.29065099358558655, 0.3469950258731842, 0.15979105234146118, 0.13525639474391937, 0.08267829567193985, 0.4780556559562683, 2.6716248989105225, 18.48320960998535, 2.8825197219848633, 1.497527837753296, 0.14121682941913605, 56.49444580078125, 0.3383824825286865, 0.3579554557800293, 0.2964934706687927, 0.6368266940116882, 0.47905105352401733, 0.6146656274795532, 11.800789833068848, 0.25291311740875244, 0.22371140122413635, 0.2275373786687851, 0.16764478385448456, 0.14592178165912628, 0.1791200339794159, 0.2445593923330307, 0.20666241645812988, 8.253584861755371, 0.17663560807704926, 0.18017683923244476, 0.12708094716072083, 0.1451815962791443, 0.3041938245296478, 0.14237336814403534]","[0.6436597108840942, 0.7544141411781311, 0.7752808928489685, 0.8539325594902039, 0.8860353231430054, 0.8796147704124451, 0.8459069132804871, 0.8812199234962463, 0.9133226275444031, 0.9052969217300415, 0.908507227897644, 0.8876404762268066, 0.9438202381134033, 0.927768886089325, 0.9133226275444031, 0.9229534268379211, 0.9357945322990417, 0.9406099319458008, 0.9566613435745239, 0.9390048384666443, 0.9309791326522827, 0.9550561904907227, 0.9406099319458008, 0.9598715901374817, 0.9630818367004395, 0.9245585799217224, 0.9454253315925598, 0.9181380271911621, 0.9229534268379211, 0.942215085029602, 0.9470304846763611, 0.9438202381134033, 0.9341893792152405, 0.9486356377601624, 0.9406099319458008, 0.9470304846763611, 0.9630818367004395, 0.9566613435745239, 0.9566613435745239, 0.9502407908439636, 0.9534510374069214, 0.961476743221283, 0.9743177890777588, 0.9566613435745239, 0.9630818367004395, 0.961476743221283, 0.9502407908439636, 0.9261637330055237, 0.9470304846763611, 0.932584285736084, 0.9341893792152405, 0.9502407908439636, 0.9470304846763611, 0.9502407908439636, 0.942215085029602, 0.9438202381134033, 0.9502407908439636, 0.9598715901374817, 0.9678972959518433, 0.9630818367004395, 0.9678972959518433, 0.971107542514801, 0.9502407908439636, 0.971107542514801, 0.966292142868042, 0.9598715901374817, 0.9534510374069214, 0.9678972959518433, 0.9695023894309998, 0.971107542514801, 0.961476743221283, 0.9678972959518433, 0.9630818367004395]","[0.2419871836900711, 0.1538461595773697, 0.16185897588729858, 0.35737180709838867, 0.5897436141967773, 0.2836538553237915, 0.7243589758872986, 0.8990384340286255, 0.7371794581413269, 0.8509615659713745, 0.8317307829856873, 0.6153846383094788, 0.9775640964508057, 0.5689102411270142, 0.4663461446762085, 0.6907051205635071, 0.9583333134651184, 0.9519230723381042, 0.9535256624221802, 0.8413461446762085, 0.8493589758872986, 0.9022436141967773, 0.9631410241127014, 0.9278846383094788, 0.25, 0.27724358439445496, 0.8653846383094788, 0.8157051205635071, 0.1538461595773697, 0.19230769574642181, 0.8766025900840759, 0.8557692170143127, 0.9727563858032227, 0.3589743673801422, 0.9214743375778198, 0.9583333134651184, 0.8349359035491943, 0.9503205418586731, 0.9439102411270142, 0.9278846383094788, 0.9262820482254028, 0.9663461446762085, 0.9807692170143127, 0.9759615659713745, 0.875, 0.5544871687889099, 0.2003205120563507, 0.49839743971824646, 0.6858974099159241, 0.9631410241127014, 0.1538461595773697, 0.9375, 0.932692289352417, 0.932692289352417, 0.8317307829856873, 0.9647436141967773, 0.8477563858032227, 0.16826923191547394, 0.9503205418586731, 0.9439102411270142, 0.9535256624221802, 0.9503205418586731, 0.9711538553237915, 0.9567307829856873, 0.9471153616905212, 0.9455128312110901, 0.3413461446762085, 0.9583333134651184, 0.9599359035491943, 0.9615384340286255, 0.9599359035491943, 0.932692289352417, 0.9663461446762085]",1051.3425590991974,0.9795673076923077,"[[151   0   0   2   0   0]
 [ 10 151   1   0   0   0]
 [  0   0 152   0   0   0]
 [  1   0   0 118   0   0]
 [  0   0   0   0 119   2]
 [  0   0   0   0   1 124]]",1,1024
4,"[1.119808554649353, 0.7125034332275391, 0.6766474843025208, 0.5853734016418457, 0.5791012048721313, 0.47058096528053284, 0.44477689266204834, 0.4887394607067108, 0.3919900059700012, 0.34603801369667053, 0.3605838716030121, 0.3576321303844452, 0.39468294382095337, 0.35124748945236206, 0.3916718065738678, 0.385273814201355, 0.33064207434654236, 0.2944547235965729, 0.24239636957645416, 0.22895033657550812, 0.22919541597366333, 0.21061119437217712, 0.19368016719818115, 0.19479000568389893, 0.21157905459403992, 0.2863865792751312, 0.20939922332763672, 0.14281168580055237, 0.2488464117050171, 0.19745540618896484, 0.15448710322380066, 0.1534522920846939, 0.20980598032474518, 0.1931326985359192, 0.22147105634212494, 0.18807770311832428, 0.1679278016090393, 0.2215968817472458, 0.18065916001796722, 0.14780324697494507, 0.2161390334367752, 0.14342643320560455, 0.16144366562366486, 0.2014998197555542, 0.13198454678058624]","[2.1409358978271484, 4.127292156219482, 4.983638286590576, 5.022416591644287, 1.3414338827133179, 0.8518632650375366, 0.48029837012290955, 0.7240780591964722, 0.8631158471107483, 0.1583070456981659, 0.8342918157577515, 2.3918888568878174, 0.13914050161838531, 0.2091142237186432, 0.10093281418085098, 0.14634065330028534, 0.1869676411151886, 0.0922326073050499, 1.3995616436004639, 0.10399336367845535, 0.15852774679660797, 14.49170970916748, 1.371607780456543, 0.13060401380062103, 0.10405442863702774, 0.2579818665981293, 33.429832458496094, 1.6039420366287231, 0.2062763273715973, 0.6361327171325684, 0.07712100446224213, 0.18554697930812836, 0.9578244090080261, 136.5411376953125, 0.15895400941371918, 0.5407573580741882, 0.14416268467903137, 0.08257343620061874, 0.32310447096824646, 0.08834990113973618, 0.12905898690223694, 0.08818171918392181, 0.10535850375890732, 0.10321123152971268, 0.675054132938385]","[0.6067415475845337, 0.7415730357170105, 0.7528089880943298, 0.7929373979568481, 0.8154093027114868, 0.8378812074661255, 0.8635634183883667, 0.8491171598434448, 0.8539325594902039, 0.8828250169754028, 0.8924558758735657, 0.8828250169754028, 0.8731942176818848, 0.8715890645980835, 0.869983971118927, 0.8651685118675232, 0.898876428604126, 0.903691828250885, 0.908507227897644, 0.9229534268379211, 0.9293739795684814, 0.9341893792152405, 0.9390048384666443, 0.937399685382843, 0.9245585799217224, 0.898876428604126, 0.9245585799217224, 0.9454253315925598, 0.9293739795684814, 0.9390048384666443, 0.9486356377601624, 0.9406099319458008, 0.9341893792152405, 0.9181380271911621, 0.9229534268379211, 0.9438202381134033, 0.9438202381134033, 0.9341893792152405, 0.9486356377601624, 0.9454253315925598, 0.932584285736084, 0.9534510374069214, 0.9470304846763611, 0.9341893792152405, 0.9534510374069214]","[0.14903846383094788, 0.16185897588729858, 0.16185897588729858, 0.16185897588729858, 0.5929487347602844, 0.6410256624221802, 0.8221153616905212, 0.7227563858032227, 0.6233974099159241, 0.9519230723381042, 0.745192289352417, 0.567307710647583, 0.9503205418586731, 0.9246794581413269, 0.9823718070983887, 0.9391025900840759, 0.9535256624221802, 0.9631410241127014, 0.4455128312110901, 0.9711538553237915, 0.9455128312110901, 0.4006410241127014, 0.7035256624221802, 0.9663461446762085, 0.9583333134651184, 0.9150640964508057, 0.47756409645080566, 0.7692307829856873, 0.9230769276618958, 0.7403846383094788, 0.9759615659713745, 0.9439102411270142, 0.8205128312110901, 0.21474358439445496, 0.9551281929016113, 0.9294871687889099, 0.9679487347602844, 0.9679487347602844, 0.9294871687889099, 0.9647436141967773, 0.9647436141967773, 0.9759615659713745, 0.9775640964508057, 0.9679487347602844, 0.8381410241127014]",26.742716550827026,0.9771634615384616,"[[150   3   0   0   0   0]
 [  4 155   3   0   0   0]
 [  0   0 152   0   0   0]
 [  2   0   0 113   4   0]
 [  0   0   0   0 119   2]
 [  0   0   0   0   1 124]]",2,128
